Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommissioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
97102,STANDARD,Arch Cape,OR,,45.8109,-123.963,Clatsop,FALSE,,,
97103,STANDARD,Astoria,OR,,46.1558,-123.798,Clatsop,FALSE,,,
97110,STANDARD,Cannon Beach,OR,,45.8918,-123.9615,Clatsop,FALSE,,,
97121,STANDARD,Hammond,OR,,46.198,-123.9527,Clatsop,FALSE,,,
97138,STANDARD,Seaside,OR,,45.9932,-123.9226,Clatsop,FALSE,,,
97145,STANDARD,Tolovana Park,OR,,45.8663,-123.9595,Clatsop,FALSE,,,
97146,STANDARD,Warrenton,OR,,46.145,-123.9254,Clatsop,FALSE,,,
97016,STANDARD,Clatskanie,OR,,46.0665,-123.2059,Columbia,FALSE,,,
97018,STANDARD,Columbia City,OR,,45.8925,-122.8122,Columbia,FALSE,,,
97048,STANDARD,Rainier,OR,,46.0646,-122.9671,Columbia,FALSE,,,
97051,STANDARD,Saint Helens,OR,,45.8608,-122.8282,Columbia,FALSE,,,
97053,STANDARD,Warren,OR,,45.826,-122.8634,Columbia,FALSE,,,
97054,STANDARD,Deer Island,OR,,45.9356,-122.8985,Columbia,FALSE,,,
97056,STANDARD,Scappoose,OR,,45.7655,-122.8928,Columbia,FALSE,,,
97064,STANDARD,Vernonia,OR,,45.8573,-123.1967,Columbia,FALSE,,,
97407,STANDARD,Allegany,OR,,43.4259,-124.0323,Coos,FALSE,,,
97411,STANDARD,Bandon,OR,,43.0968,-124.4037,Coos,FALSE,,,
97414,STANDARD,Broadbent,OR,,42.985,-124.1189,Coos,FALSE,,,
97420,STANDARD,Coos Bay,OR,,43.2151,-124.1984,Coos,FALSE,,,
97423,STANDARD,Coquille,OR,,43.1884,-124.2014,Coos,FALSE,,,
97449,STANDARD,Lakeside,OR,,43.5833,-124.1624,Coos,FALSE,,,
97458,STANDARD,Myrtle Point,OR,,43.0667,-124.1213,Coos,FALSE,,,
97459,STANDARD,North Bend,OR,,43.4327,-124.2131,Coos,FALSE,,,
97466,STANDARD,Powers,OR,,42.88,-124.0709,Coos,FALSE,,,
97751,STANDARD,Paulina,OR,,44.2102,-119.7828,Crook,FALSE,,,
97752,STANDARD,Post,OR,,44.0793,-120.2998,Crook,FALSE,,,
97753,STANDARD,Powell Butte,OR,,44.2415,-121.0113,Crook,FALSE,,,
97754,STANDARD,Prineville,OR,,44.3045,-120.8336,Crook,FALSE,,,
97406,STANDARD,Agness,OR,,42.5748,-124.0648,Curry,FALSE,,,
97415,STANDARD,Brookings,OR,,42.0526,-124.284,Curry,FALSE,,,
97444,STANDARD,Gold Beach,OR,,42.4073,-124.4218,Curry,FALSE,,,
97450,STANDARD,Langlois,OR,,42.9154,-124.4413,Curry,FALSE,,,
97464,STANDARD,Ophir,OR,,42.5632,-124.3829,Curry,FALSE,,,
97465,STANDARD,Port Orford,OR,,42.7572,-124.4913,Curry,FALSE,,,
97476,STANDARD,Sixes,OR,,42.825,-124.4409,Curry,FALSE,,,
97491,STANDARD,Wedderburn,OR,,42.6093,-124.3886,Curry,FALSE,,,
97701,STANDARD,Bend,OR,,44.0928,-121.2936,Deschutes,FALSE,,,
97702,STANDARD,Bend,OR,,44.0223,-121.2985,Deschutes,FALSE,,,
97703,STANDARD,Bend,OR,,44.0915,-121.4073,Deschutes,FALSE,,,
97707,STANDARD,Bend,OR,,43.8431,-121.5764,Deschutes,FALSE,,,
97708,STANDARD,Bend,OR,,44.0582,-121.3153,Deschutes,FALSE,,,
97709,STANDARD,Bend,OR,,44.0582,-121.3153,Deschutes,FALSE,,,
97712,STANDARD,Brothers,OR,,43.7789,-120.477,Deschutes,FALSE,,,
97739,STANDARD,La Pine,OR,,43.7091,-121.5194,Deschutes,FALSE,,,
97756,STANDARD,Redmond,OR,,44.2767,-121.1896,Deschutes,FALSE,,,
97759,STANDARD,Sisters,OR,,44.3165,-121.5091,Deschutes,FALSE,,,
97760,STANDARD,Terrebonne,OR,,44.3909,-121.2379,Deschutes,FALSE,,,
97410,STANDARD,Azalea,OR,,42.845,-123.155,Douglas,FALSE,,,
97416,STANDARD,Camas Valley,OR,,43.0557,-123.6655,Douglas,FALSE,,,
97417,STANDARD,Canyonville,OR,,42.9307,-123.278,Douglas,FALSE,,,
97429,STANDARD,Days Creek,OR,,42.9819,-123.1439,Douglas,FALSE,,,
97432,STANDARD,Dillard,OR,,43.1135,-123.4181,Douglas,FALSE,,,
97435,STANDARD,Drain,OR,,43.6877,-123.2929,Douglas,FALSE,,,
97436,STANDARD,Elkton,OR,,43.6378,-123.59,Douglas,FALSE,,,
97441,STANDARD,Gardiner,OR,,43.7301,-124.1104,Douglas,FALSE,,,
97442,STANDARD,Glendale,OR,,42.7518,-123.3943,Douglas,FALSE,,,
97443,STANDARD,Glide,OR,,43.3015,-123.1012,Douglas,FALSE,,,
97447,STANDARD,Idleyld Park,OR,,43.3237,-123.024,Douglas,FALSE,,,
97457,STANDARD,Myrtle Creek,OR,,43.0162,-123.2851,Douglas,FALSE,,,
97462,STANDARD,Oakland,OR,,43.453,-123.3558,Douglas,FALSE,,,
97467,STANDARD,Reedsport,OR,,43.7023,-124.0968,Douglas,FALSE,,,
97469,STANDARD,Riddle,OR,,42.9389,-123.3612,Douglas,FALSE,,,
97470,STANDARD,Roseburg,OR,,43.2297,-123.2343,Douglas,FALSE,,,
97471,STANDARD,Roseburg,OR,,43.227,-123.5158,Douglas,FALSE,,,
97473,STANDARD,Scottsburg,OR,,43.6765,-123.8041,Douglas,FALSE,,,
97479,STANDARD,Sutherlin,OR,,43.3904,-123.2974,Douglas,FALSE,,,
97481,STANDARD,Tenmile,OR,,43.114,-123.5294,Douglas,FALSE,,,
97484,STANDARD,Tiller,OR,,42.9177,-122.9079,Douglas,FALSE,,,
97486,STANDARD,Umpqua,OR,,43.3745,-123.5358,Douglas,FALSE,,,
97494,STANDARD,Wilbur,OR,,43.3284,-123.3332,Douglas,FALSE,,,
97495,STANDARD,Winchester,OR,,43.2878,-123.3055,Douglas,FALSE,,,
97496,STANDARD,Winston,OR,,43.1049,-123.4325,Douglas,FALSE,,,
97499,STANDARD,Yoncalla,OR,,43.6043,-123.2926,Douglas,FALSE,,,
97812,STANDARD,Arlington,OR,,45.6664,-120.1971,Gilliam,FALSE,,,
97823,STANDARD,Condon,OR,,45.2306,-120.1898,Gilliam,FALSE,,,
97861,STANDARD,Mikkalo,OR,,45.4388,-120.2067,Gilliam,FALSE,,,
97817,STANDARD,Bates,OR,,44.7138,-118.6469,Grant,FALSE,,,
97820,STANDARD,Canyon City,OR,,44.3911,-118.9465,Grant,FALSE,,,
97825,STANDARD,Dayville,OR,,44.4663,-119.5312,Grant,FALSE,,,
97845,STANDARD,John Day,OR,,44.416,-118.953,Grant,FALSE,,,
97848,STANDARD,Kimberly,OR,,44.7226,-119.5965,Grant,FALSE,,,
97856,STANDARD,Long Creek,OR,,44.7554,-119.097,Grant,FALSE,,,
97864,STANDARD,Monument,OR,,44.8189,-119.4192,Grant,FALSE,,,
97865,STANDARD,Mount Vernon,OR,,44.4171,-119.1121,Grant,FALSE,,,
97869,STANDARD,Prairie City,OR,,44.457,-118.6952,Grant,FALSE,,,
97873,STANDARD,Seneca,OR,,44.1346,-118.9716,Grant,FALSE,,,
97710,STANDARD,Fields,OR,,42.1862,-118.4758,Harney,FALSE,,,
97720,STANDARD,Burns,OR,,43.5145,-119.0504,Harney,FALSE,,,
97721,STANDARD,Princeton,OR,,43.0198,-119.0696,Harney,FALSE,,,
97722,STANDARD,Diamond,OR,,42.9508,-118.695,Harney,FALSE,,,
97732,STANDARD,Crane,OR,,43.4262,-118.4642,Harney,FALSE,,,
97736,STANDARD,Frenchglen,OR,,42.7147,-119.0058,Harney,FALSE,,,
97738,STANDARD,Hines,OR,,43.5558,-119.0816,Harney,FALSE,,,
97758,STANDARD,Riley,OR,,43.3886,-119.8798,Harney,FALSE,,,
97904,STANDARD,Drewsey,OR,,43.8643,-118.4707,Harney,FALSE,,,
97014,STANDARD,Cascade Locks,OR,,45.671,-121.8686,Hood River,FALSE,,,
97031,STANDARD,Hood River,OR,,45.6711,-121.5391,Hood River,FALSE,,,
97041,STANDARD,Mount Hood Parkdale,OR,,45.4929,-121.5983,Hood River,FALSE,,,
97044,STANDARD,Odell,OR,,45.6437,-121.5367,Hood River,FALSE,,,
97501,STANDARD,Medford,OR,,42.2818,-122.9054,Jackson,FALSE,,,
97502,STANDARD,Central Point,OR,,42.3899,-122.9222,Jackson,FALSE,,,
97503,STANDARD,White City,OR,,42.4319,-122.8296,Jackson,FALSE,,,
97504,STANDARD,Medford,OR,,42.3363,-122.8398,Jackson,FALSE,,,
97520,STANDARD,Ashland,OR,,42.1885,-122.693,Jackson,FALSE,,,
97522,STANDARD,Butte Falls,OR,,42.5492,-122.5638,Jackson,FALSE,,,
97524,STANDARD,Eagle Point,OR,,42.4935,-122.8088,Jackson,FALSE,,,
97525,STANDARD,Gold Hill,OR,,42.4244,-123.0854,Jackson,FALSE,,,
97530,STANDARD,Jacksonville,OR,,42.1813,-123.0241,Jackson,FALSE,,,
97535,STANDARD,Phoenix,OR,,42.2766,-122.8227,Jackson,FALSE,,,
97536,STANDARD,Prospect,OR,,42.7544,-122.509,Jackson,FALSE,,,
97537,STANDARD,Rogue River,OR,,42.4889,-123.1587,Jackson,FALSE,,,
97539,STANDARD,Shady Cove,OR,,42.6107,-122.8125,Jackson,FALSE,,,
97540,STANDARD,Talent,OR,,42.2363,-122.7861,Jackson,FALSE,,,
97541,STANDARD,Trail,OR,,42.6864,-122.816,Jackson,FALSE,,,
97711,STANDARD,Ashwood,OR,,44.7195,-120.7192,Jefferson,FALSE,,,
97730,STANDARD,Camp Sherman,OR,,44.4604,-121.6412,Jefferson,FALSE,,,
97734,STANDARD,Culver,OR,,44.4818,-121.2344,Jefferson,FALSE,,,
97741,STANDARD,Madras,OR,,44.6376,-121.1349,Jefferson,FALSE,,,
97761,STANDARD,Warm Springs,OR,,44.7468,-121.2909,Jefferson,FALSE,,,
97497,STANDARD,Wolf Creek,OR,,42.6522,-123.425,Josephine,FALSE,,,
97523,STANDARD,Cave Junction,OR,,42.1348,-123.6272,Josephine,FALSE,,,
97526,STANDARD,Grants Pass,OR,,42.4638,-123.3457,Josephine,FALSE,,,
97527,STANDARD,Grants Pass,OR,,42.3989,-123.3538,Josephine,FALSE,,,
97528,STANDARD,Grants Pass,OR,,42.4393,-123.3307,Josephine,FALSE,,,
97531,STANDARD,Kerby,OR,,42.2093,-123.6573,Josephine,FALSE,,,
97532,STANDARD,Merlin,OR,,42.5297,-123.4393,Josephine,FALSE,,,
97533,STANDARD,Murphy,OR,,42.308,-123.3273,Josephine,FALSE,,,
97534,STANDARD,O Brien,OR,,42.0879,-123.689,Josephine,FALSE,,,
97538,STANDARD,Selma,OR,,42.2654,-123.5515,Josephine,FALSE,,,
97543,STANDARD,Wilderville,OR,,42.3751,-123.5621,Josephine,FALSE,,,
97544,STANDARD,Williams,OR,,42.223,-123.2829,Josephine,FALSE,,,
97601,STANDARD,Klamath Falls,OR,,42.2933,-121.8169,Klamath,FALSE,,,
97602,STANDARD,Klamath Falls,OR,,42.2249,-121.7817,Klamath,FALSE,,,
97603,STANDARD,Klamath Falls,OR,,42.1919,-121.7241,Klamath,FALSE,,,
97604,STANDARD,Crater Lake,OR,,42.9465,-122.1769,Klamath,FALSE,,,
97621,STANDARD,Beatty,OR,,42.4369,-121.22,Klamath,FALSE,,,
97622,STANDARD,Bly,OR,,42.3995,-121.0806,Klamath,FALSE,,,
97623,STANDARD,Bonanza,OR,,42.2463,-121.3336,Klamath,FALSE,,,
97624,STANDARD,Chiloquin,OR,,42.5463,-121.745,Klamath,FALSE,,,
97625,STANDARD,Dairy,OR,,42.2351,-121.5211,Klamath,FALSE,,,
97626,STANDARD,Fort Klamath,OR,,42.6415,-122.038,Klamath,FALSE,,,
97627,STANDARD,Keno,OR,,42.1265,-121.93,Klamath,FALSE,,,
97632,STANDARD,Malin,OR,,42.0195,-121.4221,Klamath,FALSE,,,
97633,STANDARD,Merrill,OR,,42.0295,-121.5985,Klamath,FALSE,,,
97634,STANDARD,Midland,OR,,42.1307,-121.8203,Klamath,FALSE,,,
97639,STANDARD,Sprague River,OR,,42.4514,-121.4365,Klamath,FALSE,,,
97731,STANDARD,Chemult,OR,,43.146,-121.7974,Klamath,FALSE,,,
97733,STANDARD,Crescent,OR,,43.4442,-121.7109,Klamath,FALSE,,,
97737,STANDARD,Gilchrist,OR,,43.4771,-121.6853,Klamath,FALSE,,,
97620,STANDARD,Adel,OR,,42.1487,-119.8833,Lake,FALSE,,,
97630,STANDARD,Lakeview,OR,,42.1854,-120.3775,Lake,FALSE,,,
97635,STANDARD,New Pine Creek,OR,,41.9941,-120.2972,Lake,FALSE,,,
97636,STANDARD,Paisley,OR,,42.7031,-120.5532,Lake,FALSE,,,
97637,STANDARD,Plush,OR,,42.5035,-119.8947,Lake,FALSE,,,
97638,STANDARD,Silver Lake,OR,,43.1395,-120.9984,Lake,FALSE,,,
97640,STANDARD,Summer Lake,OR,,42.9447,-120.7946,Lake,FALSE,,,
97641,STANDARD,Christmas Valley,OR,,43.2363,-120.6369,Lake,FALSE,,,
97735,STANDARD,Fort Rock,OR,,43.3565,-121.0539,Lake,FALSE,,,
97401,STANDARD,Eugene,OR,,44.0682,-123.0819,Lane,FALSE,,,
97402,STANDARD,Eugene,OR,,44.0612,-123.1555,Lane,FALSE,,,
97403,STANDARD,Eugene,OR,,44.0385,-123.0614,Lane,FALSE,,,
97404,STANDARD,Eugene,OR,,44.1005,-123.1334,Lane,FALSE,,,
97405,STANDARD,Eugene,OR,,44.0185,-123.0998,Lane,FALSE,,,
97408,STANDARD,Eugene,OR,,44.1445,-123.0545,Lane,FALSE,,,
97409,STANDARD,Alvadore,OR,,44.1276,-123.2666,Lane,FALSE,,,
97412,STANDARD,Blachly,OR,,44.1966,-123.5348,Lane,FALSE,,,
97413,STANDARD,Blue River,OR,,44.1755,-122.1217,Lane,FALSE,,,
97419,STANDARD,Cheshire,OR,,44.1782,-123.3715,Lane,FALSE,,,
97424,STANDARD,Cottage Grove,OR,,43.7839,-123.0529,Lane,FALSE,,,
97426,STANDARD,Creswell,OR,,43.9058,-123.0284,Lane,FALSE,,,
97430,STANDARD,Deadwood,OR,,44.1462,-123.6816,Lane,FALSE,,,
97431,STANDARD,Dexter,OR,,43.9217,-122.8424,Lane,FALSE,,,
97434,STANDARD,Dorena,OR,,43.7361,-122.8946,Lane,FALSE,,,
97437,STANDARD,Elmira,OR,,44.0873,-123.3671,Lane,FALSE,,,
97438,STANDARD,Fall Creek,OR,,43.9509,-122.6884,Lane,FALSE,,,
97439,STANDARD,Florence,OR,,43.9881,-124.0993,Lane,FALSE,,,
97440,STANDARD,Eugene,OR,,44.0521,-123.0868,Lane,FALSE,,,
97448,STANDARD,Junction City,OR,,44.1988,-123.23,Lane,FALSE,,,
97451,STANDARD,Lorane,OR,,43.8376,-123.239,Lane,FALSE,,,
97452,STANDARD,Lowell,OR,,43.921,-122.7806,Lane,FALSE,,,
97453,STANDARD,Mapleton,OR,,44.0312,-123.8657,Lane,FALSE,,,
97454,STANDARD,Marcola,OR,,44.2064,-122.8246,Lane,FALSE,,,
97455,STANDARD,Pleasant Hill,OR,,43.9458,-122.9285,Lane,FALSE,,,
97461,STANDARD,Noti,OR,,44.0992,-123.4684,Lane,FALSE,,,
97463,STANDARD,Oakridge,OR,,43.7376,-122.4377,Lane,FALSE,,,
97475,STANDARD,Springfield,OR,,44.0462,-123.022,Lane,FALSE,,,
97477,STANDARD,Springfield,OR,,44.0611,-123.0153,Lane,FALSE,,,
97478,STANDARD,Springfield,OR,,44.0561,-122.9171,Lane,FALSE,,,
97480,STANDARD,Swisshome,OR,,44.0899,-123.8279,Lane,FALSE,,,
97487,STANDARD,Veneta,OR,,44.0382,-123.3516,Lane,FALSE,,,
97488,STANDARD,Vida,OR,,44.13,-122.5044,Lane,FALSE,,,
97489,STANDARD,Walterville,OR,,44.1288,-122.6376,Lane,FALSE,,,
97490,STANDARD,Walton,OR,,44.0282,-123.5893,Lane,FALSE,,,
97492,STANDARD,Westfir,OR,,43.7575,-122.481,Lane,FALSE,,,
97493,STANDARD,Westlake,OR,,43.914,-124.0334,Lane,FALSE,,,
97341,STANDARD,Depoe Bay,OR,,44.8322,-124.0503,Lincoln,FALSE,,,
97343,STANDARD,Eddyville,OR,,44.6371,-123.7531,Lincoln,FALSE,,,
97357,STANDARD,Logsden,OR,,44.7432,-123.7943,Lincoln,FALSE,,,
97364,STANDARD,Neotsu,OR,,44.9988,-123.9843,Lincoln,FALSE,,,
97365,STANDARD,Newport,OR,,44.6487,-124.0509,Lincoln,FALSE,,,
97366,STANDARD,South Beach,OR,,44.5712,-124.06,Lincoln,FALSE,,,
97367,STANDARD,Lincoln City,OR,,44.9089,-123.9888,Lincoln,FALSE,,,
97368,STANDARD,Otis,OR,,45.0138,-123.9332,Lincoln,FALSE,,,
97369,STANDARD,Otter Rock,OR,,44.7588,-124.0633,Lincoln,FALSE,,,
97376,STANDARD,Seal Rock,OR,,44.4874,-123.9567,Lincoln,FALSE,,,
97380,STANDARD,Siletz,OR,,44.7313,-123.9062,Lincoln,FALSE,,,
97388,STANDARD,Gleneden Beach,OR,,44.8812,-124.0343,Lincoln,FALSE,,,
97390,STANDARD,Tidewater,OR,,44.4055,-123.9149,Lincoln,FALSE,,,
97391,STANDARD,Toledo,OR,,44.6271,-123.9301,Lincoln,FALSE,,,
97394,STANDARD,Waldport,OR,,44.4085,-124.0351,Lincoln,FALSE,,,
97498,STANDARD,Yachats,OR,,44.3256,-124.0863,Lincoln,FALSE,,,
97321,STANDARD,Albany,OR,,44.652,-123.1333,Linn,FALSE,,,
97322,STANDARD,Albany,OR,,44.626,-123.057,Linn,FALSE,,,
97327,STANDARD,Brownsville,OR,,44.377,-122.9485,Linn,FALSE,,,
97329,STANDARD,Cascadia,OR,,44.3973,-122.4817,Linn,FALSE,,,
97335,STANDARD,Crabtree,OR,,44.6344,-122.8933,Linn,FALSE,,,
97336,STANDARD,Crawfordsville,OR,,44.3593,-122.8508,Linn,FALSE,,,
97345,STANDARD,Foster,OR,,44.3836,-122.5449,Linn,FALSE,,,
97348,STANDARD,Halsey,OR,,44.3862,-123.1251,Linn,FALSE,,,
97355,STANDARD,Lebanon,OR,,44.5316,-122.8821,Linn,FALSE,,,
97358,STANDARD,Lyons,OR,,44.7499,-122.595,Linn,FALSE,,,
97360,STANDARD,Mill City,OR,,44.7516,-122.4768,Linn,FALSE,,,
97374,STANDARD,Scio,OR,,44.7168,-122.7684,Linn,FALSE,,,
97377,STANDARD,Shedd,OR,,44.453,-123.1065,Linn,FALSE,,,
97386,STANDARD,Sweet Home,OR,,44.3981,-122.7286,Linn,FALSE,,,
97389,STANDARD,Tangent,OR,,44.5497,-123.1108,Linn,FALSE,,,
97446,STANDARD,Harrisburg,OR,,44.2717,-123.1432,Linn,FALSE,,,
97901,STANDARD,Adrian,OR,,43.6537,-117.0602,Malheur,FALSE,,,
97902,STANDARD,Arock,OR,,42.9156,-117.498,Malheur,FALSE,,,
97903,STANDARD,Brogan,OR,,44.1994,-117.5904,Malheur,FALSE,,,
97906,STANDARD,Harper,OR,,43.8734,-117.5284,Malheur,FALSE,,,
97908,STANDARD,Ironside,OR,,44.3009,-117.9444,Malheur,FALSE,,,
97909,STANDARD,Jamieson,OR,,44.2161,-117.4813,Malheur,FALSE,,,
97910,STANDARD,Jordan Valley,OR,,42.8801,-117.281,Malheur,FALSE,,,
97911,STANDARD,Juntura,OR,,43.8253,-118.0921,Malheur,FALSE,,,
97913,STANDARD,Nyssa,OR,,43.8604,-117.0251,Malheur,FALSE,,,
97914,STANDARD,Ontario,OR,,44.0416,-116.9783,Malheur,FALSE,,,
97917,STANDARD,Riverside,OR,,43.5099,-118.0986,Malheur,FALSE,,,
97918,STANDARD,Vale,OR,,44.0039,-117.2674,Malheur,FALSE,,,
97920,STANDARD,Westfall,OR,,43.9922,-117.6877,Malheur,FALSE,,,
97002,STANDARD,Aurora,OR,,45.2284,-122.8039,Marion,FALSE,,,
97020,STANDARD,Donald,OR,,45.2199,-122.8405,Marion,FALSE,,,
97026,STANDARD,Gervais,OR,,45.1086,-122.8962,Marion,FALSE,,,
97032,STANDARD,Hubbard,OR,,45.1823,-122.8079,Marion,FALSE,,,
97071,STANDARD,Woodburn,OR,,45.1446,-122.8583,Marion,FALSE,,,
97137,STANDARD,Saint Paul,OR,,45.196,-122.9674,Marion,FALSE,,,
97301,STANDARD,Salem,OR,,44.949,-123.004,Marion,FALSE,,,
97302,STANDARD,Salem,OR,,44.9039,-123.0445,Marion,FALSE,,,
97303,STANDARD,Salem,OR,,44.9927,-123.0167,Marion,FALSE,,,
97305,STANDARD,Salem,OR,,44.9961,-122.9124,Marion,FALSE,,,
97306,STANDARD,Salem,OR,,44.8685,-123.0438,Marion,FALSE,,,
97307,STANDARD,Keizer,OR,,44.9901,-123.0262,Marion,FALSE,,,
97308,STANDARD,Salem,OR,,44.9429,-123.0351,Marion,FALSE,,,
97309,STANDARD,Salem,OR,,44.9429,-123.0351,Marion,FALSE,,,
97310,STANDARD,Salem,OR,,44.9271,-122.9861,Marion,FALSE,,,
97311,STANDARD,Salem,OR,,44.9438,-123.0286,Marion,FALSE,,,
97312,STANDARD,Salem,OR,,44.9364,-123.0381,Marion,FALSE,,,
97313,STANDARD,Salem,OR,,44.9849,-122.9988,Marion,FALSE,,,
97314,STANDARD,Salem,OR,,44.9655,-123.0066,Marion,FALSE,,,
97317,STANDARD,Salem,OR,,44.9026,-122.9074,Marion,FALSE,,,
97325,STANDARD,Aumsville,OR,,44.8313,-122.8517,Marion,FALSE,,,
97342,STANDARD,Detroit,OR,,44.734,-122.1498,Marion,FALSE,,,
97346,STANDARD,Gates,OR,,44.7527,-122.3995,Marion,FALSE,,,
97350,STANDARD,Idanha,OR,,44.7001,-122.074,Marion,FALSE,,,
97352,STANDARD,Jefferson,OR,,44.7495,-123.006,Marion,FALSE,,,
97362,STANDARD,Mount Angel,OR,,45.0737,-122.7856,Marion,FALSE,,,
97373,STANDARD,Saint Benedict,OR,,44.9845,-122.457,Marion,FALSE,,,
97375,STANDARD,Scotts Mills,OR,,44.9897,-122.6187,Marion,FALSE,,,
97381,STANDARD,Silverton,OR,,44.991,-122.7627,Marion,FALSE,,,
97383,STANDARD,Stayton,OR,,44.8021,-122.7624,Marion,FALSE,,,
97384,STANDARD,Mehama,OR,,44.7903,-122.6187,Marion,FALSE,,,
97385,STANDARD,Sublimity,OR,,44.8425,-122.8007,Marion,FALSE,,,
97392,STANDARD,Turner,OR,,44.8476,-122.9501,Marion,FALSE,,,
97818,STANDARD,Boardman,OR,,45.8272,-119.7206,Morrow,FALSE,,,
97836,STANDARD,Heppner,OR,,45.3486,-119.5369,Morrow,FALSE,,,
97839,STANDARD,Lexington,OR,,45.4264,-119.7464,Morrow,FALSE,,,
97843,STANDARD,Ione,OR,,45.5403,-119.769,Morrow,FALSE,,,
97844,STANDARD,Irrigon,OR,,45.8877,-119.507,Morrow,FALSE,,,
97010,STANDARD,Bridal Veil,OR,,45.583,-122.1011,Multnomah,FALSE,,,
97019,STANDARD,Corbett,OR,,45.5221,-122.2417,Multnomah,FALSE,,,
97024,STANDARD,Fairview,OR,,45.5473,-122.4414,Multnomah,FALSE,,,
97030,STANDARD,Gresham,OR,,45.5154,-122.4203,Multnomah,FALSE,,,
97060,STANDARD,Troutdale,OR,,45.5254,-122.3739,Multnomah,FALSE,,,
97080,STANDARD,Gresham,OR,,45.4817,-122.4156,Multnomah,FALSE,,,
97086,STANDARD,Happy Valley,OR,,45.4446,-122.5372,Multnomah,FALSE,,,
97201,STANDARD,Portland,OR,,45.5078,-122.6897,Multnomah,FALSE,,,
97202,STANDARD,Portland,OR,,45.484,-122.6365,Multnomah,FALSE,,,
97203,STANDARD,Portland,OR,,45.5889,-122.7347,Multnomah,FALSE,,,
97204,STANDARD,Portland,OR,,45.5181,-122.6745,Multnomah,FALSE,,,
97205,STANDARD,Portland,OR,,45.5207,-122.6888,Multnomah,FALSE,,,
97206,STANDARD,Portland,OR,,45.484,-122.5973,Multnomah,FALSE,,,
97207,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97208,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97209,STANDARD,Portland,OR,,45.527,-122.6854,Multnomah,FALSE,,,
97210,STANDARD,Portland,OR,,45.5303,-122.7033,Multnomah,FALSE,,,
97211,STANDARD,Portland,OR,,45.5653,-122.6448,Multnomah,FALSE,,,
97212,STANDARD,Portland,OR,,45.5441,-122.6423,Multnomah,FALSE,,,
97213,STANDARD,Portland,OR,,45.5373,-122.5987,Multnomah,FALSE,,,
97214,STANDARD,Portland,OR,,45.5142,-122.6364,Multnomah,FALSE,,,
97215,STANDARD,Portland,OR,,45.5143,-122.599,Multnomah,FALSE,,,
97216,STANDARD,Portland,OR,,45.5137,-122.5569,Multnomah,FALSE,,,
97217,STANDARD,Portland,OR,,45.5742,-122.6842,Multnomah,FALSE,,,
97218,STANDARD,Portland,OR,,45.56,-122.6001,Multnomah,FALSE,,,
97219,STANDARD,Portland,OR,,45.458,-122.7074,Multnomah,FALSE,,,
97220,STANDARD,Portland,OR,,45.5411,-122.5566,Multnomah,FALSE,,,
97221,STANDARD,Portland,OR,,45.4918,-122.7267,Multnomah,FALSE,,,
97227,STANDARD,Portland,OR,,45.5496,-122.6743,Multnomah,FALSE,,,
97228,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97230,STANDARD,Portland,OR,,45.5472,-122.5001,Multnomah,FALSE,,,
97231,STANDARD,Portland,OR,,45.6401,-122.838,Multnomah,FALSE,,,
97232,STANDARD,Portland,OR,,45.5287,-122.6363,Multnomah,FALSE,,,
97233,STANDARD,Portland,OR,,45.5142,-122.4985,Multnomah,FALSE,,,
97236,STANDARD,Portland,OR,,45.4887,-122.5091,Multnomah,FALSE,,,
97238,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97239,STANDARD,Portland,OR,,45.4983,-122.6913,Multnomah,FALSE,,,
97240,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97242,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97250,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97251,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97252,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97253,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97254,STANDARD,Portland,OR,,45.5967,-122.5942,Multnomah,FALSE,,,
97256,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97258,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97266,STANDARD,Portland,OR,,45.4762,-122.5596,Multnomah,FALSE,,,
97280,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97282,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97283,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97286,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97290,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97292,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
97293,STANDARD,Portland,OR,,45.5235,-122.6762,Multnomah,FALSE,,,
